job_id,job_title,company,city,state,job_type,date_posted,salary_min,salary_max,role_category,experience_min,experience_max,seniority,sql,python,power_bi,tableau,excel,r_lang,dax,etl,statistics,git,looker,spark,snowflake,azure,aws,gcp,tensorflow,pytorch,kafka,airflow,dbt,docker,nosql,hadoop,sas,scala,ml
IND_02010,NLP Scientist,L&T Infotech,Gurugram,Haryana,Full-time,2026-04-27,,,Data Scientist,2,5,Junior,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_00579,Data Engineer,ARM,Gurugram,Haryana,Permanent,2026-05-22,,,Data Engineer,7,9,Senior,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
IND_04830,Risk Data Analyst,Reliance Industries,Pune,Maharashtra,Full-time,2026-03-13,,,Data Analyst,7,8,Senior,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
IND_01122,Snowflake Developer,Netflix,Chennai,Tamil Nadu,Full-time,2026-05-20,1725000,2362598,Data Engineer,5,6,Mid,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
IND_02394,Data Scientist - Recommendations,Amazon,Chennai,Tamil Nadu,Full-time,2026-03-27,2725000,3270798,Data Scientist,11,12,Senior,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
IND_08101,Associate Data Scientist,Dr Reddy's,Bangalore,Karnataka,Full-time,2026-02-27,,,Data Scientist,3,6,Mid,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
IND_07025,Big Data Engineer,Target,Gurugram,Haryana,Full-time,2026-04-15,,,Data Engineer,5,6,Mid,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
IND_03515,Data Engineer,BSNL,Gurugram,Haryana,Full-time,2026-06-09,,,Data Engineer,,,,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
IND_02439,DataOps Engineer,Flipkart,Hyderabad,Telangana,Full-time,2026-03-15,,,Data Engineer,,,,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
IND_00716,Dashboard Developer,Capgemini,Bangalore,Karnataka,Full-time,2026-06-03,,,BI Developer,0,2,Fresher,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
IND_06108,Data & Reporting Analyst,Grant Thornton,Bangalore,Karnataka,Full-time,2026-05-22,,,Data Analyst,0,2,Fresher,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_03435,Analytics Engineer - BI,Genpact,Bangalore,Karnataka,Temporary,2026-06-01,330000,482532,BI Developer,0,2,Fresher,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IND_04923,Deep Learning Engineer,Meta,Hyderabad,Telangana,Contractual,2026-03-12,3825000,4635063,ML Engineer,8,10,Senior,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
IND_00523,Data Measurement Analyst,PhonePe,Bangalore,Karnataka,Full-time,2026-04-06,,,Data Analyst,2,4,Junior,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_05881,Computer Vision Engineer,HCL AI Labs,Gurugram,Haryana,Full-time,2026-04-04,,,ML Engineer,2,5,Junior,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
IND_04725,Data Scientist - Search,Deloitte Analytics,Mumbai,Maharashtra,Permanent,2026-04-10,1425000,1786266,Data Scientist,4,6,Mid,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
IND_01932,Data Engineer - Lakehouse,Snowflake Inc,Pune,Maharashtra,Full-time,2026-06-09,,,Data Engineer,11,14,Senior,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
IND_05793,BI Engineer,LinkedIn,Chennai,Tamil Nadu,Permanent,2026-03-05,,,Data Engineer,,,,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
IND_09091,Customer Analytics Analyst,NIIT Technologies,Gurugram,Haryana,Full-time,2026-04-01,1925000,2259029,Data Analyst,8,10,Senior,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06797,Applied ML Engineer,Accenture AI,Bangalore,Karnataka,Full-time,2026-06-14,,,ML Engineer,3,5,Mid,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
IND_09345,Computer Vision Engineer,Sigmoid,Pune,Maharashtra,Part-time,2026-05-08,,,ML Engineer,4,5,Mid,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
IND_04997,Lead Data Scientist,Microsoft,Bangalore,Karnataka,Full-time,2026-05-01,,,Data Scientist,6,7,Senior,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IND_04037,Statistical Modeller,Tiger Analytics,Mumbai,Maharashtra,Permanent,2026-02-24,,,Data Scientist,3,5,Mid,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
IND_09678,BI Engineer,Zomato,Chennai,Tamil Nadu,Full-time,2026-05-28,,,Data Engineer,5,7,Mid,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
IND_03256,BI Consultant,WNS Global,Mumbai,Maharashtra,Full-time,2026-04-24,,,BI Developer,4,6,Mid,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_09006,Machine Learning Scientist,Ola,Pune,Maharashtra,Full-time,2026-04-29,,,Data Scientist,4,7,Mid,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
IND_08694,Business Intelligence Analyst,EY,Bangalore,Karnataka,Temporary,2026-03-16,,,BI Developer,4,6,Mid,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IND_03356,Data Reporting Engineer,Standard Chartered,Mumbai,Maharashtra,Full-time,2026-05-27,480000,633578,BI Developer,0,1,Fresher,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_01342,Data Platform Engineer,Intel,Gurugram,Haryana,Permanent,2026-04-01,,,Data Engineer,3,6,Mid,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
IND_01583,NLP Scientist,Meesho,Pune,Maharashtra,Full-time,2026-04-04,,,Data Scientist,0,3,Fresher,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
IND_06925,Data Engineer,JP Morgan,Chennai,Tamil Nadu,Full-time,2026-04-29,,,Data Engineer,4,7,Mid,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
IND_07806,Data Infrastructure Engineer,NTT DATA,Gurugram,Haryana,Temporary,2026-04-15,,,Data Engineer,4,5,Mid,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
IND_02056,Data Scientist - Search,Sun Pharma,Gurugram,Haryana,Contractual,2026-04-01,800000,1213063,Data Scientist,2,4,Junior,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IND_06399,BI Architect,HSBC,Bangalore,Karnataka,Permanent,2026-06-09,,,BI Developer,4,7,Mid,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_08264,Data Pipeline Engineer,Databricks,Pune,Maharashtra,Full-time,2026-04-08,,,Data Engineer,3,6,Mid,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IND_03510,Data Engineer - Lakehouse,Cloudera,Hyderabad,Telangana,Permanent,2026-05-23,1350000,2109373,Data Engineer,3,5,Mid,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
IND_08571,Multimodal AI Engineer,iHub DivyaSampark,Gurugram,Haryana,Full-time,2026-05-06,,,ML Engineer,2,5,Junior,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1
IND_08741,Dashboard Developer,Barclays,Pune,Maharashtra,Full-time,2026-05-16,680000,953433,BI Developer,2,5,Junior,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_08333,BI Analyst,Axtria,Pune,Maharashtra,Full-time,2026-04-29,,,BI Developer,8,10,Senior,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_07441,Data Science Manager,McKinsey Analytics,Pune,Maharashtra,Full-time,2026-05-27,,,Data Scientist,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
IND_06419,Lead Data Scientist,BigBasket,Bangalore,Karnataka,Permanent,2026-04-17,,,Data Scientist,6,8,Senior,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1
IND_01300,ML Ops Specialist,NVIDIA,Pune,Maharashtra,Full-time,2026-03-23,,,ML Engineer,4,5,Mid,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
IND_04430,Senior Power BI Developer,EY,Mumbai,Maharashtra,Full-time,2026-04-15,,,BI Developer,1,3,Junior,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
IND_04751,Data Visualization Developer,EXL Service,Hyderabad,Telangana,Full-time,2026-02-25,,,BI Developer,,,,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_09605,Applied ML Engineer,Senseforth,Mumbai,Maharashtra,Full-time,2026-04-02,,,ML Engineer,2,3,Junior,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1
IND_06554,Kafka Engineer,Citi,Bangalore,Karnataka,Permanent,2026-02-25,,,Data Engineer,4,5,Mid,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1
IND_06641,Lead Data Analyst,Deloitte,Bangalore,Karnataka,Full-time,2026-06-14,525000,636300,Data Analyst,2,5,Junior,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
IND_06884,Senior Data Analyst,Kotak Mahindra Bank,Pune,Maharashtra,Permanent,2026-04-30,,,Data Analyst,3,6,Mid,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
IND_02483,AWS Data Engineer,ARM,Chennai,Tamil Nadu,Permanent,2026-05-07,,,Data Engineer,,,,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
IND_06025,Staff Data Engineer,Cognizant,Chennai,Tamil Nadu,Contractual,2026-04-09,575000,830476,Data Engineer,0,1,Fresher,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
IND_01878,Data Platform Engineer,Mphasis,Hyderabad,Telangana,Permanent,2026-03-28,,,Data Engineer,9,11,Senior,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_04870,AI/ML Engineer,Crayon Data,Chennai,Tamil Nadu,Full-time,2026-05-12,1150000,1756767,ML Engineer,1,3,Junior,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
IND_03050,Applied ML Engineer,Salesforce,Mumbai,Maharashtra,Full-time,2026-05-28,,,ML Engineer,1,4,Junior,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
IND_04091,Applied ML Engineer,Siemens,Pune,Maharashtra,Part-time,2026-05-06,,,ML Engineer,5,7,Mid,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
IND_05154,Data Analyst - E-Commerce,NIIT Technologies,Bangalore,Karnataka,Contractual,2026-05-25,,,Data Analyst,5,6,Mid,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_07034,Data Scientist,Meta,Chennai,Tamil Nadu,Contractual,2026-03-25,,,Data Scientist,1,3,Junior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
IND_06345,Data Infrastructure Engineer,ARM,Hyderabad,Telangana,Permanent,2026-04-12,1225000,1524515,Data Engineer,2,3,Junior,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
IND_02430,Data Pipeline Engineer,Airbyte,Chennai,Tamil Nadu,Full-time,2026-03-31,,,Data Engineer,4,6,Mid,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
IND_02678,Forecasting Scientist,Microsoft,Hyderabad,Telangana,Full-time,2026-05-30,,,Data Scientist,2,4,Junior,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
IND_09401,Data Scientist - NLP,ICICI Bank,Bangalore,Karnataka,Temporary,2026-04-03,3425000,5258228,Data Scientist,10,12,Senior,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
IND_07258,Data Engineer - Lakehouse,Target,Chennai,Tamil Nadu,Full-time,2026-06-19,,,Data Engineer,4,6,Mid,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0
IND_06100,Senior Data Engineer,Swiggy,Chennai,Tamil Nadu,Full-time,2026-03-20,2725000,3822257,Data Engineer,10,11,Senior,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
IND_02081,Data Analyst,PhonePe,Chennai,Tamil Nadu,Full-time,2026-05-28,,,Data Analyst,0,2,Fresher,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_02062,Cloud Data Engineer,Broadcom,Bangalore,Karnataka,Permanent,2026-04-12,,,Data Engineer,5,6,Mid,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0
IND_01026,Marketing Data Analyst,Kantar,Bangalore,Karnataka,Full-time,2026-03-31,,,Data Analyst,2,5,Junior,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
IND_00337,Data Analyst,Byju's,Hyderabad,Telangana,Contractual,2026-02-24,,,Data Analyst,9,10,Senior,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_00053,Computer Vision Engineer,Bosch,Hyderabad,Telangana,Part-time,2026-06-11,600000,720806,ML Engineer,0,3,Fresher,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
IND_01790,Senior Data Scientist,Sun Pharma,Pune,Maharashtra,Temporary,2026-04-28,1375000,1868587,Data Scientist,3,5,Mid,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
IND_05025,Financial Data Analyst,Wipro,Bangalore,Karnataka,Permanent,2026-05-22,,,Data Analyst,3,4,Mid,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
IND_07818,Statistical Modeller,Google,Pune,Maharashtra,Full-time,2026-04-19,,,Data Scientist,3,6,Mid,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
IND_08985,Junior Data Analyst,Mahindra,Mumbai,Maharashtra,Full-time,2026-04-10,925000,1138111,Data Analyst,5,7,Mid,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02192,Analytics Engineer - BI,Tiger Analytics,Gurugram,Haryana,Full-time,2026-04-03,950000,1288035,BI Developer,4,7,Mid,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_08680,Growth Data Analyst,Grant Thornton,Mumbai,Maharashtra,Full-time,2026-04-15,,,Data Analyst,1,3,Junior,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_09831,Senior Data Analyst,Meesho,Hyderabad,Telangana,Full-time,2026-06-14,,,Data Analyst,5,6,Mid,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06055,Data Scientist,Axis Bank,Chennai,Tamil Nadu,Temporary,2026-06-08,2375000,3071560,Data Scientist,3,4,Mid,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
IND_07853,Behavioural Data Scientist,Ola,Bangalore,Karnataka,Full-time,2026-06-07,,,Data Scientist,3,4,Mid,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
IND_02601,BI Architect,Genpact,Bangalore,Karnataka,Full-time,2026-05-07,,,BI Developer,2,5,Junior,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
IND_03037,Business Data Analyst,Tata Motors,Bangalore,Karnataka,Contractual,2026-05-25,,,Data Analyst,8,9,Senior,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
IND_03136,Applied ML Engineer,AI4Bharat,Mumbai,Maharashtra,Full-time,2026-03-26,,,ML Engineer,2,5,Junior,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
IND_01582,DataOps Engineer,Vodafone Idea,Pune,Maharashtra,Full-time,2026-04-04,4025000,6025558,Data Engineer,7,10,Senior,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
IND_00640,Data Pipeline Engineer,Wipro,Hyderabad,Telangana,Part-time,2026-03-27,,,Data Engineer,5,6,Mid,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
IND_04140,Data Scientist - Pricing,Lenskart,Gurugram,Haryana,Full-time,2026-06-20,,,Data Scientist,3,6,Mid,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1
IND_06899,Revenue Analyst,Siemens,Pune,Maharashtra,Permanent,2026-03-11,1450000,2048383,Data Analyst,3,5,Mid,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_00422,Prompt Engineer,Infosys AI,Gurugram,Haryana,Permanent,2026-04-15,,,ML Engineer,1,3,Junior,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1
IND_07000,Growth Data Analyst,Fractal Analytics,Gurugram,Haryana,Full-time,2026-04-30,1400000,2041479,Data Analyst,4,5,Mid,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
IND_01368,Machine Learning Scientist,BCG Gamma,Hyderabad,Telangana,Full-time,2026-02-25,,,Data Scientist,5,7,Mid,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
IND_05071,Forecasting Scientist,ICICI Bank,Mumbai,Maharashtra,Full-time,2026-05-12,,,Data Scientist,3,5,Mid,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
IND_02908,Data Scientist - Computer Vision,Morgan Stanley,Pune,Maharashtra,Full-time,2026-03-17,,,Data Scientist,0,2,Fresher,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
IND_08441,Data Engineer,BSNL,Chennai,Tamil Nadu,Full-time,2026-02-25,,,Data Engineer,5,8,Mid,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
IND_06698,Data Analyst - Supply Chain,Max Life Insurance,Gurugram,Haryana,Contractual,2026-04-19,,,Data Analyst,2,3,Junior,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
IND_03466,Data Analyst - Sales,American Express,Mumbai,Maharashtra,Full-time,2026-02-27,,,Data Analyst,10,13,Senior,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_08830,AI/ML Engineer,IIT Research,Hyderabad,Telangana,Full-time,2026-04-23,,,ML Engineer,0,2,Fresher,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
IND_04077,dbt Analytics Engineer,Databricks,Pune,Maharashtra,Permanent,2026-03-28,,,Data Engineer,4,6,Mid,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
IND_05254,Cloud Data Engineer,Ola Electric,Bangalore,Karnataka,Full-time,2026-05-28,1725000,2173658,Data Engineer,5,6,Mid,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
IND_07929,Tableau Developer,Cognizant,Chennai,Tamil Nadu,Full-time,2026-04-05,1175000,1397076,BI Developer,3,5,Mid,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_00608,Data Measurement Analyst,American Express,Gurugram,Haryana,Full-time,2026-04-05,1000000,1583532,Data Analyst,3,5,Mid,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_05216,BI & Reporting Analyst,Myntra,Chennai,Tamil Nadu,Permanent,2026-03-22,,,BI Developer,3,5,Mid,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_03527,Senior Data Analyst,Amazon,Bangalore,Karnataka,Permanent,2026-05-25,,,Data Analyst,6,8,Senior,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
IND_03410,Data Architect,Uber,Chennai,Tamil Nadu,Full-time,2026-04-22,1325000,1545285,Data Engineer,3,5,Mid,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
IND_04072,Staff Data Engineer,Goldman Sachs,Bangalore,Karnataka,Contractual,2026-06-11,,,Data Engineer,2,3,Junior,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0
IND_06079,Pricing Analyst,Tiger Analytics,Bangalore,Karnataka,Full-time,2026-03-31,1550000,1871302,Data Analyst,7,8,Senior,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_02539,Revenue Analyst,Cognizant,Gurugram,Haryana,Permanent,2026-03-16,2350000,3331545,Data Analyst,7,9,Senior,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
IND_03556,Data Scientist - Risk,NIIT Technologies,Chennai,Tamil Nadu,Full-time,2026-05-10,1375000,1880185,Data Scientist,3,6,Mid,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
IND_09976,Principal Data Engineer,Reliance Jio,Mumbai,Maharashtra,Full-time,2026-04-13,,,Data Engineer,4,7,Mid,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
IND_04955,Kafka Engineer,Accenture,Gurugram,Haryana,Full-time,2026-04-03,750000,956201,Data Engineer,1,3,Junior,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
IND_07500,Dashboard Developer,Citi,Gurugram,Haryana,Full-time,2026-03-22,,,BI Developer,1,3,Junior,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IND_02373,Marketing Data Analyst,GfK,Bangalore,Karnataka,Permanent,2026-04-20,1550000,2217426,Data Analyst,9,12,Senior,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_00464,Data Analyst - Sales,American Express,Bangalore,Karnataka,Full-time,2026-05-18,,,Data Analyst,2,5,Junior,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IND_07775,Risk Data Analyst,Aditya Birla Group,Gurugram,Haryana,Full-time,2026-06-15,1625000,2058981,Data Analyst,10,12,Senior,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
IND_09596,Big Data Engineer,Goldman Sachs,Hyderabad,Telangana,Permanent,2026-06-12,,,Data Engineer,4,7,Mid,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0
IND_01470,Data Analyst - CRM,Flipkart,Bangalore,Karnataka,Full-time,2026-05-21,,,Data Analyst,4,7,Mid,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02374,MLOps Engineer,GE,Chennai,Tamil Nadu,Part-time,2026-06-11,,,ML Engineer,0,3,Fresher,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
IND_09987,Associate Data Analyst,Honeywell,Bangalore,Karnataka,Permanent,2026-06-02,,,Data Analyst,5,6,Mid,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
IND_01099,Research Engineer,Amazon,Mumbai,Maharashtra,Full-time,2026-04-21,,,ML Engineer,5,7,Mid,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
IND_08770,Analyst - Data Analytics,EY,Pune,Maharashtra,Full-time,2026-06-03,405000,641735,Data Analyst,0,1,Fresher,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_04392,People Analytics Analyst,HCL Technologies,Mumbai,Maharashtra,Full-time,2026-05-27,,,Data Analyst,0,2,Fresher,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
