job_id,job_title,company,city,state,job_type,date_posted,salary_min,salary_max,role_category,experience_min,experience_max,seniority,sql,python,power_bi,tableau,excel,r_lang,dax,etl,statistics,git,looker,spark,snowflake,azure,aws,gcp,tensorflow,pytorch,kafka,airflow,dbt,docker,nosql,hadoop,sas,scala,ml,salary_disclosed,experience_disclosed,salary_avg,experience_avg,total_skills_required,post_month
IND_08035,Cloud Data Engineer,OLA,Pune,Maharashtra,Full-time,2026-05-19,,,Data Engineer,1.0,2.0,Junior,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,False,True,,1.5,7,2026-05
IND_02286,Prompt Engineer,GE,Mumbai,Maharashtra,Permanent,2026-04-05,950000.0,1352933.0,ML Engineer,2.0,5.0,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,True,True,1151466.5,3.5,6,2026-04
IND_04826,Airflow Developer,NTT DATA,Gurugram,Haryana,Full-time,2026-03-12,,,Data Engineer,8.0,11.0,Senior,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,False,True,,9.5,14,2026-03
IND_03372,LLM Engineer,IIT Research,Mumbai,Maharashtra,Contractual,2026-05-15,1675000.0,2580073.0,ML Engineer,5.0,6.0,Mid,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,True,True,2127536.5,5.5,8,2026-05
IND_04278,Financial Data Analyst,Reliance Industries,Bangalore,Karnataka,Part-time,2026-03-12,,,Data Analyst,,,,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,,,6,2026-03
IND_05567,Marketing Data Analyst,Zomato,Bangalore,Karnataka,Full-time,2026-03-25,,,Data Analyst,3.0,4.0,Mid,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,3.5,6,2026-03
IND_06337,Reporting Analyst,Axtria,Hyderabad,Telangana,Full-time,2026-05-26,,,BI Developer,10.0,12.0,Senior,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,,11.0,7,2026-05
IND_04201,Lead Data Engineer,Sigmoid,Gurugram,Haryana,Temporary,2026-05-17,2375000.0,3234212.0,Data Engineer,3.0,4.0,Mid,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,True,True,2804606.0,3.5,11,2026-05
IND_07967,Growth Data Analyst,Zomato,Hyderabad,Telangana,Full-time,2026-03-03,,,Data Analyst,8.0,10.0,Senior,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,9.0,5,2026-03
IND_07816,BI Consultant,Infosys,Chennai,Tamil Nadu,Full-time,2026-06-01,,,BI Developer,1.0,2.0,Junior,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,True,,1.5,9,2026-06
IND_07301,Lead Data Scientist,Morgan Stanley,Hyderabad,Telangana,Full-time,2026-04-08,,,Data Scientist,5.0,7.0,Mid,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,False,True,,6.0,10,2026-04
IND_05245,Data Analyst - E-Commerce,Mindtree,Mumbai,Maharashtra,Full-time,2026-04-21,,,Data Analyst,0.0,1.0,Fresher,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,0.5,2,2026-04
IND_04701,Azure Data Engineer,Snowflake Inc,Mumbai,Maharashtra,Full-time,2026-05-31,,,Data Engineer,4.0,5.0,Mid,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,4.5,5,2026-05
IND_09756,ML Infrastructure Engineer,Eka Care,Gurugram,Haryana,Full-time,2026-05-08,600000.0,937095.0,ML Engineer,0.0,2.0,Fresher,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,True,True,768547.5,1.0,11,2026-05
IND_04478,Data Analyst - E-Commerce,NIIT Technologies,Mumbai,Maharashtra,Permanent,2026-05-02,,,Data Analyst,5.0,7.0,Mid,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,6.0,7,2026-05
IND_04095,Big Data Engineer,Wipro,Chennai,Tamil Nadu,Full-time,2026-05-21,,,Data Engineer,,,,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,,,4,2026-05
IND_06476,Data Architect,ZS Associates,Pune,Maharashtra,Permanent,2026-03-28,,,Data Engineer,11.0,13.0,Senior,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,False,True,,12.0,13,2026-03
IND_06537,Lead Data Analyst,Honeywell,Gurugram,Haryana,Full-time,2026-05-30,,,Data Analyst,4.0,5.0,Mid,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,4.5,5,2026-05
IND_03649,Data Engineer - Streaming,Bounce,Mumbai,Maharashtra,Full-time,2026-04-28,,,Data Engineer,1.0,3.0,Junior,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,False,True,,2.0,11,2026-04
IND_01464,Principal Data Engineer,Astronomer,Hyderabad,Telangana,Full-time,2026-04-05,1175000.0,1803843.0,Data Engineer,1.0,4.0,Junior,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,True,True,1489421.5,2.5,12,2026-04
IND_02625,Azure Data Engineer,ARM,Pune,Maharashtra,Full-time,2026-05-29,,,Data Engineer,4.0,6.0,Mid,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,False,True,,5.0,10,2026-05
IND_04163,Staff Data Scientist,Zomato,Bangalore,Karnataka,Full-time,2026-06-09,,,Data Scientist,10.0,13.0,Senior,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,False,True,,11.5,9,2026-06
IND_04860,Staff Data Scientist,BCG Gamma,Gurugram,Haryana,Full-time,2026-05-29,1250000.0,1465188.0,Data Scientist,3.0,5.0,Mid,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,True,True,1357594.0,4.0,10,2026-05
IND_06659,Data Warehouse Engineer,Samsung R&D,Hyderabad,Telangana,Full-time,2026-05-05,,,Data Engineer,3.0,4.0,Mid,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,False,True,,3.5,9,2026-05
IND_06972,Revenue Analyst,HDFC Life,Gurugram,Haryana,Full-time,2026-04-13,550000.0,740980.0,Data Analyst,2.0,3.0,Junior,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,645490.0,2.5,6,2026-04
IND_01877,BI Lead,HCL Technologies,Chennai,Tamil Nadu,Full-time,2026-03-07,1150000.0,1766346.0,BI Developer,4.0,5.0,Mid,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,True,1458173.0,4.5,8,2026-03
IND_07401,Spark Engineer,Broadcom,Hyderabad,Telangana,Permanent,2026-03-26,1925000.0,2601268.0,Data Engineer,5.0,8.0,Mid,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,True,True,2263134.0,6.5,9,2026-03
IND_03509,Analytics Engineer,Sigmoid,Chennai,Tamil Nadu,Full-time,2026-05-04,2150000.0,3186024.0,Data Engineer,6.0,7.0,Senior,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,True,True,2668012.0,6.5,8,2026-05
IND_01224,Data Analyst - CRM,Nykaa,Chennai,Tamil Nadu,Permanent,2026-03-03,,,Data Analyst,6.0,9.0,Senior,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,False,True,,7.5,8,2026-03
IND_07478,Business Data Analyst,HCL Technologies,Pune,Maharashtra,Full-time,2026-05-22,1275000.0,1895610.0,Data Analyst,5.0,7.0,Mid,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1585305.0,6.0,4,2026-05
IND_01261,Data Analyst,PhonePe,Chennai,Tamil Nadu,Contractual,2026-05-23,900000.0,1141612.0,Data Analyst,4.0,5.0,Mid,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,True,True,1020806.0,4.5,10,2026-05
IND_05291,Applied Scientist,LatentView Analytics,Pune,Maharashtra,Full-time,2026-03-04,,,Data Scientist,3.0,5.0,Mid,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,False,True,,4.0,9,2026-03
IND_04053,Big Data Engineer,CRED,Bangalore,Karnataka,Full-time,2026-03-15,,,Data Engineer,1.0,3.0,Junior,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,False,True,,2.0,10,2026-03
IND_01682,GCP Data Engineer,Ather Energy,Gurugram,Haryana,Full-time,2026-04-30,,,Data Engineer,3.0,6.0,Mid,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,True,,4.5,6,2026-04
IND_08350,AWS Data Engineer,Databricks,Mumbai,Maharashtra,Full-time,2026-06-14,,,Data Engineer,1.0,3.0,Junior,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,False,True,,2.0,10,2026-06
IND_07780,Data Scientist - Pricing,ThoughtWorks,Mumbai,Maharashtra,Permanent,2026-04-25,,,Data Scientist,5.0,7.0,Mid,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,False,True,,6.0,11,2026-04
IND_04038,Senior Data Scientist,Meesho,Gurugram,Haryana,Full-time,2026-04-22,1700000.0,2283633.0,Data Scientist,3.0,6.0,Mid,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,True,True,1991816.5,4.5,10,2026-04
IND_06585,Data Engineer,Samsung R&D,Gurugram,Haryana,Contractual,2026-05-02,900000.0,1389797.0,Data Engineer,2.0,3.0,Junior,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,True,True,1144898.5,2.5,11,2026-05
IND_05672,Senior ML Engineer,AI4Bharat,Pune,Maharashtra,Full-time,2026-03-05,,,ML Engineer,1.0,2.0,Junior,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,False,True,,1.5,8,2026-03
IND_06567,Quantitative Analyst,Cognizant,Chennai,Tamil Nadu,Full-time,2026-05-25,,,Data Scientist,1.0,4.0,Junior,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,True,,2.5,7,2026-05
IND_07240,Data Infrastructure Engineer,Astronomer,Mumbai,Maharashtra,Permanent,2026-04-27,,,Data Engineer,4.0,5.0,Mid,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,False,True,,4.5,10,2026-04
IND_01079,Lead Data Scientist,Zomato,Mumbai,Maharashtra,Full-time,2026-05-13,925000.0,1075818.0,Data Scientist,2.0,5.0,Junior,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True,True,1000409.0,3.5,7,2026-05
IND_05453,Data Scientist - Growth,AstraZeneca,Hyderabad,Telangana,Permanent,2026-05-12,,,Data Scientist,,,,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,False,False,,,7,2026-05
IND_08798,Qlik Developer,BNP Paribas,Hyderabad,Telangana,Full-time,2026-06-13,,,BI Developer,6.0,8.0,Senior,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,7.0,6,2026-06
IND_04015,Data Platform Engineer,LinkedIn,Mumbai,Maharashtra,Full-time,2026-05-31,,,Data Engineer,8.0,9.0,Senior,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,False,True,,8.5,8,2026-05
IND_02644,Data Insights Analyst,Tiger Analytics,Pune,Maharashtra,Full-time,2026-03-29,575000.0,711466.0,Data Analyst,1.0,2.0,Junior,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,True,True,643233.0,1.5,7,2026-03
IND_02744,Data Scientist - Growth,Amazon,Mumbai,Maharashtra,Contractual,2026-04-23,,,Data Scientist,4.0,5.0,Mid,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,False,True,,4.5,9,2026-04
IND_06236,Data Scientist - Computer Vision,Cognizant,Bangalore,Karnataka,Full-time,2026-06-18,3450000.0,4692326.0,Data Scientist,8.0,11.0,Senior,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,True,True,4071163.0,9.5,4,2026-06
IND_08886,Senior Data Engineer,Meesho,Hyderabad,Telangana,Full-time,2026-04-09,2100000.0,2782311.0,Data Engineer,3.0,6.0,Mid,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,True,True,2441155.5,4.5,9,2026-04
IND_04965,Data Science Manager,Goldman Sachs,Gurugram,Haryana,Full-time,2026-04-16,2225000.0,2601893.0,Data Scientist,6.0,9.0,Senior,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,True,True,2413446.5,7.5,12,2026-04
IND_04064,Data Scientist - Risk,Google,Gurugram,Haryana,Full-time,2026-03-17,,,Data Scientist,3.0,5.0,Mid,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,False,True,,4.0,11,2026-03
IND_09952,Data Warehouse Engineer,CRED,Gurugram,Haryana,Full-time,2026-03-24,825000.0,1221578.0,Data Engineer,1.0,2.0,Junior,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,True,True,1023289.0,1.5,5,2026-03
IND_03258,Associate Data Analyst,Mphasis,Gurugram,Haryana,Contractual,2026-03-14,,,Data Analyst,7.0,9.0,Senior,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,8.0,5,2026-03
IND_08254,BI Engineer,Barclays,Gurugram,Haryana,Full-time,2026-05-28,4375000.0,5360030.0,Data Engineer,10.0,13.0,Senior,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,4867515.0,11.5,5,2026-05
IND_04693,Operations Data Analyst,Hero MotoCorp,Hyderabad,Telangana,Full-time,2026-04-12,530000.0,818026.0,Data Analyst,0.0,1.0,Fresher,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,674013.0,0.5,5,2026-04
IND_03624,Snowflake Developer,Swiggy,Gurugram,Haryana,Permanent,2026-04-24,550000.0,640656.0,Data Engineer,0.0,1.0,Fresher,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,True,True,595328.0,0.5,13,2026-04
IND_00243,Data Analyst - CRM,Mu Sigma,Bangalore,Karnataka,Full-time,2026-04-27,,,Data Analyst,4.0,6.0,Mid,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,5.0,3,2026-04
IND_03219,Data Visualization Developer,Tiger Analytics,Pune,Maharashtra,Full-time,2026-03-19,,,BI Developer,0.0,2.0,Fresher,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,False,True,,1.0,10,2026-03
IND_03246,Power BI Analyst,Amazon,Pune,Maharashtra,Permanent,2026-06-18,,,BI Developer,0.0,2.0,Fresher,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,,1.0,7,2026-06
IND_09176,BI Lead,Mu Sigma,Hyderabad,Telangana,Full-time,2026-02-27,1250000.0,1629449.0,BI Developer,10.0,12.0,Senior,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1439724.5,11.0,6,2026-02
IND_08201,Data Architect,OLA,Bangalore,Karnataka,Full-time,2026-05-18,,,Data Engineer,0.0,2.0,Fresher,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,False,True,,1.0,13,2026-05
IND_00479,Behavioural Data Scientist,Cognizant,Mumbai,Maharashtra,Full-time,2026-03-08,,,Data Scientist,,,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,False,False,,,8,2026-03
IND_05643,BI Engineer,Microsoft,Bangalore,Karnataka,Full-time,2026-06-01,,,BI Developer,,,,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,,,7,2026-06
IND_08744,Data Architect,Broadcom,Mumbai,Maharashtra,Full-time,2026-05-23,1950000.0,2636145.0,Data Engineer,5.0,8.0,Mid,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,True,True,2293072.5,6.5,7,2026-05
IND_09169,Data Scientist - Recommendations,TCS,Bangalore,Karnataka,Contractual,2026-06-14,2475000.0,3546684.0,Data Scientist,4.0,5.0,Mid,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,True,True,3010842.0,4.5,6,2026-06
IND_07275,BI Analyst,KPMG,Bangalore,Karnataka,Permanent,2026-06-04,,,BI Developer,,,,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,,,7,2026-06
IND_05670,Applied Scientist,Lenskart,Hyderabad,Telangana,Full-time,2026-05-21,,,Data Scientist,3.0,4.0,Mid,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,False,True,,3.5,11,2026-05
IND_09689,Junior Data Scientist,Amazon,Mumbai,Maharashtra,Contractual,2026-05-11,,,Data Scientist,4.0,7.0,Mid,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False,True,,5.5,6,2026-05
IND_00030,ML Platform Engineer,PhonePe,Mumbai,Maharashtra,Full-time,2026-03-08,,,ML Engineer,5.0,7.0,Mid,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,False,True,,6.0,12,2026-03
IND_08818,Looker Developer,Deloitte,Gurugram,Haryana,Full-time,2026-03-04,480000.0,657946.0,BI Developer,0.0,2.0,Fresher,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,True,True,568973.0,1.0,7,2026-03
IND_02099,Marketing Data Analyst,Ipsos,Mumbai,Maharashtra,Permanent,2026-05-14,,,Data Analyst,7.0,8.0,Senior,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,7.5,6,2026-05
IND_03215,Risk Data Analyst,Cognizant,Bangalore,Karnataka,Contractual,2026-03-05,1325000.0,1656310.0,Data Analyst,5.0,6.0,Mid,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,True,True,1490655.0,5.5,8,2026-03
IND_06077,Looker Developer,Walmart Labs,Pune,Maharashtra,Full-time,2026-03-18,,,BI Developer,1.0,2.0,Junior,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,1.5,5,2026-03
IND_07479,Data Warehouse Engineer,Qualcomm,Mumbai,Maharashtra,Contractual,2026-03-27,,,Data Engineer,1.0,2.0,Junior,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,False,True,,1.5,7,2026-03
IND_00487,Spark Engineer,Reliance Jio,Chennai,Tamil Nadu,Full-time,2026-04-08,950000.0,1447477.0,Data Engineer,1.0,4.0,Junior,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,True,True,1198738.5,2.5,9,2026-04
IND_08073,Data Scientist - Pricing,Snapdeal,Chennai,Tamil Nadu,Temporary,2026-05-23,1275000.0,1922638.0,Data Scientist,1.0,4.0,Junior,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,True,True,1598819.0,2.5,7,2026-05
IND_05521,Data Analyst - CRM,Hexaware,Bangalore,Karnataka,Full-time,2026-04-22,,,Data Analyst,6.0,7.0,Senior,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,,6.5,7,2026-04
IND_08752,AI Research Engineer,ABB,Bangalore,Karnataka,Temporary,2026-05-20,,,ML Engineer,,,,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,False,False,,,10,2026-05
IND_08314,Principal Data Engineer,ZS Associates,Bangalore,Karnataka,Permanent,2026-03-13,1000000.0,1357026.0,Data Engineer,2.0,4.0,Junior,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,True,True,1178513.0,3.0,11,2026-03
IND_00452,Data Scientist - Fraud,Tiger Analytics,Hyderabad,Telangana,Part-time,2026-03-22,,,Data Scientist,5.0,6.0,Mid,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,False,True,,5.5,8,2026-03
IND_04590,People Analytics Analyst,NIIT Technologies,Hyderabad,Telangana,Part-time,2026-05-12,,,Data Analyst,0.0,2.0,Fresher,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,,1.0,7,2026-05
IND_09668,Data Science Manager,Accenture,Bangalore,Karnataka,Permanent,2026-04-15,,,Data Scientist,8.0,11.0,Senior,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,False,True,,9.5,11,2026-04
IND_04798,DataOps Engineer,EXL Service,Pune,Maharashtra,Full-time,2026-05-05,850000.0,1295702.0,Data Engineer,1.0,4.0,Junior,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,True,True,1072851.0,2.5,7,2026-05
IND_05632,Data Analyst - Supply Chain,ITC Limited,Pune,Maharashtra,Permanent,2026-05-13,,,Data Analyst,6.0,7.0,Senior,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,6.5,8,2026-05
IND_08911,Data Infrastructure Engineer,ThoughtWorks,Chennai,Tamil Nadu,Permanent,2026-03-25,,,Data Engineer,2.0,5.0,Junior,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,False,True,,3.5,8,2026-03
IND_02711,AI Research Engineer,Sigmoid,Bangalore,Karnataka,Permanent,2026-03-03,,,ML Engineer,5.0,7.0,Mid,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,False,True,,6.0,10,2026-03
IND_05466,Data Infrastructure Engineer,Razorpay,Pune,Maharashtra,Full-time,2026-06-14,,,Data Engineer,6.0,8.0,Senior,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,False,True,,7.0,12,2026-06
IND_05830,Associate Data Analyst,Max Life Insurance,Mumbai,Maharashtra,Contractual,2026-05-26,1050000.0,1578388.0,Data Analyst,3.0,5.0,Mid,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1314194.0,4.0,7,2026-05
IND_05416,Customer Analytics Analyst,Nielsen,Hyderabad,Telangana,Permanent,2026-03-30,,,Data Analyst,3.0,6.0,Mid,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,4.5,10,2026-03
IND_00351,Analyst - Data Analytics,ABB,Hyderabad,Telangana,Full-time,2026-06-11,,,Data Analyst,9.0,11.0,Senior,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,False,True,,10.0,10,2026-06
IND_03464,Lead Data Scientist,Bridgei2i,Mumbai,Maharashtra,Permanent,2026-05-15,1250000.0,1660801.0,Data Scientist,1.0,4.0,Junior,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,True,True,1455400.5,2.5,10,2026-05
IND_02783,Growth Data Analyst,Cognizant,Mumbai,Maharashtra,Full-time,2026-03-30,,,Data Analyst,5.0,6.0,Mid,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,5.5,3,2026-03
IND_02966,Data Scientist - NLP,JP Morgan,Bangalore,Karnataka,Contractual,2026-05-12,2175000.0,2787307.0,Data Scientist,5.0,8.0,Mid,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,True,2481153.5,6.5,8,2026-05
IND_07152,Foundation Model Engineer,Bosch,Gurugram,Haryana,Contractual,2026-04-06,4250000.0,6385159.0,ML Engineer,9.0,11.0,Senior,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,True,True,5317579.5,10.0,9,2026-04
IND_01823,Marketing Data Analyst,Aditya Birla Group,Mumbai,Maharashtra,Temporary,2026-04-06,,,Data Analyst,5.0,8.0,Mid,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,,6.5,6,2026-04
IND_07402,BI Consultant,NTT DATA,Bangalore,Karnataka,Full-time,2026-04-08,,,BI Developer,4.0,6.0,Mid,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,False,True,,5.0,5,2026-04
IND_05471,Lead Data Engineer,Uber,Pune,Maharashtra,Permanent,2026-06-05,1775000.0,2320719.0,Data Engineer,4.0,7.0,Mid,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,True,True,2047859.5,5.5,8,2026-06
